Date/Time (EST),2m Temperature (hr. avg) (F),2m Relative Humidity (percent),2m Station Pressure (mb)
2011-03-10 00:00:00,54.1,91.0,1001.1
2011-03-10 01:00:00,54.3,91.0,1000.1
2011-03-10 02:00:00,54.5,92.0,998.8
2011-03-10 03:00:00,54.7,90.0,997.3
2011-03-10 04:00:00,55.2,89.0,997.1
2011-03-10 05:00:00,55.2,93.0,996.7
2011-03-10 06:00:00,55.2,94.0,996.4
2011-03-10 07:00:00,56.5,93.0,996.0
2011-03-10 08:00:00,57.6,93.0,996.1
2011-03-10 09:00:00,58.3,92.0,995.7
2011-03-10 10:00:00,60.1,86.0,994.8
2011-03-10 11:00:00,62.2,77.0,993.7
2011-03-10 12:00:00,64.2,75.0,992.6
2011-03-10 13:00:00,64.2,75.0,991.0
2011-03-10 14:00:00,65.8,70.0,989.5
2011-03-10 15:00:00,64.8,88.0,989.0
2011-03-10 16:00:00,60.1,85.5,989.8
2011-03-10 17:00:00,54.7,83.0,990.2
2011-03-10 18:00:00,53.4,82.0,989.7
2011-03-10 19:00:00,52.0,72.0,991.6
2011-03-10 20:00:00,50.2,83.0,992.0
2011-03-10 21:00:00,47.3,88.0,992.2
2011-03-10 22:00:00,45.9,90.0,993.3
2011-03-10 23:00:00,45.0,89.0,993.8
2011-03-11 00:00:00,45.0,84.0,993.7
2011-03-11 01:00:00,43.7,80.0,993.4
2011-03-11 02:00:00,42.6,75.0,993.6
2011-03-11 03:00:00,41.5,73.0,993.8
2011-03-11 04:00:00,40.5,72.0,994.6
2011-03-11 05:00:00,39.7,70.0,995.1
2011-03-11 06:00:00,38.5,75.0,995.7
2011-03-11 07:00:00,37.8,71.0,996.3
2011-03-11 08:00:00,39.2,62.0,997.3
2011-03-11 09:00:00,41.2,58.0,998.0
2011-03-11 10:00:00,43.2,51.0,998.2
2011-03-11 11:00:00,43.9,50.0,998.4
2011-03-11 12:00:00,45.3,45.0,998.0
2011-03-11 13:00:00,45.9,47.0,997.8
2011-03-11 14:00:00,46.6,42.0,997.1
2011-03-11 15:00:00,46.9,43.0,997.4
2011-03-11 16:00:00,47.8,41.0,997.6
2011-03-11 17:00:00,48.9,40.0,997.9
2011-03-11 18:00:00,48.4,44.0,998.5
2011-03-11 19:00:00,45.5,51.0,999.0
2011-03-11 20:00:00,42.3,61.0,999.8
2011-03-11 21:00:00,41.2,61.0,1000.5
2011-03-11 22:00:00,40.6,59.0,1001.0
2011-03-11 23:00:00,41.0,57.0,1001.0
2011-03-12 00:00:00,41.0,58.0,1001.3
2011-03-12 01:00:00,39.7,61.0,1001.7
2011-03-12 02:00:00,39.0,63.0,1002.1
2011-03-12 03:00:00,38.5,64.0,1002.0
2011-03-12 04:00:00,36.9,70.0,1002.2
2011-03-12 05:00:00,36.5,64.0,1002.7
2011-03-12 06:00:00,36.9,67.0,1003.0
2011-03-12 07:00:00,34.9,69.0,1003.6
2011-03-12 08:00:00,37.8,58.0,1003.8
2011-03-12 09:00:00,43.5,54.0,1003.9
2011-03-12 10:00:00,48.9,39.0,1003.8
2011-03-12 11:00:00,52.7,35.0,1002.9
2011-03-12 12:00:00,57.4,28.0,1002.5
2011-03-12 13:00:00,61.7,27.0,1001.2
2011-03-12 14:00:00,64.2,23.0,999.9
2011-03-12 15:00:00,66.2,23.0,999.3
2011-03-12 16:00:00,67.6,23.0,998.1
2011-03-12 17:00:00,68.0,25.0,998.4
2011-03-12 18:00:00,65.8,30.0,998.8
2011-03-12 19:00:00,62.6,33.0,998.9
2011-03-12 20:00:00,61.0,34.0,999.2
2011-03-12 21:00:00,60.6,35.0,999.4
2011-03-12 22:00:00,60.3,38.0,999.6
2011-03-12 23:00:00,58.8,40.0,999.8
2011-03-13 00:00:00,58.3,41.0,999.7
2011-03-13 01:00:00,57.4,44.0,999.9
2011-03-13 02:00:00,55.8,46.0,999.75
2011-03-13 03:00:00,54.9,48.0,999.6
2011-03-13 04:00:00,53.8,49.0,999.9
2011-03-13 05:00:00,52.7,52.0,1000.8
2011-03-13 06:00:00,51.1,55.0,1001.5
2011-03-13 07:00:00,50.7,55.0,1001.9
2011-03-13 08:00:00,53.2,49.0,1002.5
2011-03-13 09:00:00,58.5,39.0,1003.1
2011-03-13 10:00:00,64.2,35.0,1003.2
2011-03-13 11:00:00,68.7,32.0,1002.9
2011-03-13 12:00:00,71.6,29.0,1002.5
2011-03-13 13:00:00,73.8,29.0,1001.9
2011-03-13 14:00:00,74.7,27.0,1001.3
2011-03-13 15:00:00,75.2,28.0,1001.1
2011-03-13 16:00:00,75.6,27.0,1001.2
2011-03-13 17:00:00,74.8,29.0,1001.4
2011-03-13 18:00:00,73.0,33.0,1001.8
2011-03-13 19:00:00,68.5,40.0,1002.4
2011-03-13 20:00:00,63.1,50.0,1002.9
2011-03-13 21:00:00,59.7,52.0,1003.4
2011-03-13 22:00:00,58.3,56.0,1004.0
2011-03-13 23:00:00,61.2,37.0,1004.3
2011-03-14 00:00:00,60.4,40.0,1004.7
2011-03-14 01:00:00,54.7,50.0,1005.6
2011-03-14 02:00:00,51.1,54.0,1005.3
2011-03-14 03:00:00,49.3,57.0,1005.5
2011-03-14 04:00:00,48.0,60.0,1005.6
2011-03-14 05:00:00,46.6,66.0,1006.5
2011-03-14 06:00:00,44.8,64.0,1007.3
2011-03-14 07:00:00,43.5,62.0,1008.3
2011-03-14 08:00:00,44.1,57.0,1008.7
2011-03-14 09:00:00,45.1,55.0,1009.3
2011-03-14 10:00:00,46.2,55.0,1009.5
2011-03-14 11:00:00,48.0,51.0,1009.6
2011-03-14 12:00:00,50.9,43.0,1008.9
2011-03-14 13:00:00,52.7,46.0,1008.6
2011-03-14 14:00:00,54.3,45.0,1007.7
2011-03-14 15:00:00,56.1,42.0,1007.1
2011-03-14 16:00:00,56.8,43.0,1007.0
2011-03-14 17:00:00,56.3,45.0,1007.4
2011-03-14 18:00:00,54.1,48.0,1007.9
2011-03-14 19:00:00,52.9,49.0,1009.3
2011-03-14 20:00:00,51.1,53.0,1009.6
2011-03-14 21:00:00,48.9,58.0,1009.9
2011-03-14 22:00:00,47.7,61.0,1010.4
2011-03-14 23:00:00,46.4,64.0,1010.9
2011-03-15 00:00:00,45.7,66.0,1010.4
2011-03-15 01:00:00,45.1,68.0,1010.4
2011-03-15 02:00:00,44.2,72.0,1009.9
2011-03-15 03:00:00,43.7,67.0,1009.9
2011-03-15 04:00:00,43.3,69.0,1009.3
2011-03-15 05:00:00,42.3,70.0,1009.5
2011-03-15 06:00:00,42.3,72.0,1009.6
2011-03-15 07:00:00,41.7,75.0,1010.3
2011-03-15 08:00:00,42.3,71.0,1010.7
2011-03-15 09:00:00,43.9,63.0,1011.0
2011-03-15 10:00:00,46.4,55.0,1011.0
2011-03-15 11:00:00,47.1,55.0,1011.1
2011-03-15 12:00:00,48.4,57.0,1009.9
2011-03-15 13:00:00,50.7,60.0,1008.5
2011-03-15 14:00:00,52.0,63.0,1007.1
2011-03-15 15:00:00,53.4,63.0,1006.3
2011-03-15 16:00:00,55.0,63.0,1005.9
2011-03-15 17:00:00,55.8,64.0,1005.6
2011-03-15 18:00:00,55.6,67.0,1005.6
2011-03-15 19:00:00,54.5,69.0,1005.3
2011-03-15 20:00:00,52.5,81.0,1004.7
2011-03-15 21:00:00,51.1,85.0,1004.3
2011-03-15 22:00:00,51.1,84.0,1004.1
2011-03-15 23:00:00,50.7,89.0,1004.5
2011-03-16 00:00:00,50.2,93.0,1004.5
2011-03-16 01:00:00,49.8,94.0,1003.6
2011-03-16 02:00:00,49.8,94.0,1003.2
2011-03-16 03:00:00,50.0,94.0,1002.2
2011-03-16 04:00:00,49.8,95.0,1001.9
2011-03-16 05:00:00,49.5,95.0,1002.0
2011-03-16 06:00:00,48.6,95.0,1002.7
2011-03-16 07:00:00,47.8,95.0,1003.1
2011-03-16 08:00:00,47.5,95.0,1003.5
2011-03-16 09:00:00,47.7,94.0,1004.3
2011-03-16 10:00:00,48.4,91.0,1004.7
2011-03-16 11:00:00,50.0,83.0,1004.4
2011-03-16 12:00:00,52.5,75.0,1004.1
2011-03-16 13:00:00,55.9,62.0,1003.4
2011-03-16 14:00:00,59.5,58.0,1002.5
2011-03-16 15:00:00,60.4,53.0,1002.3
2011-03-16 16:00:00,60.6,52.0,1002.4
2011-03-16 17:00:00,61.0,53.0,1002.7
2011-03-16 18:00:00,59.5,56.0,1003.4
2011-03-16 19:00:00,58.1,62.0,1004.1
2011-03-16 20:00:00,56.1,69.0,1004.7
2011-03-16 21:00:00,54.9,69.0,1005.2
2011-03-16 22:00:00,54.1,62.0,1005.8
2011-03-16 23:00:00,52.3,66.0,1006.3
2011-03-17 00:00:00,49.3,69.0,1006.2
2011-03-17 01:00:00,47.5,73.0,1006.2
2011-03-17 02:00:00,46.0,74.0,1006.6
2011-03-17 03:00:00,45.1,77.0,1006.2
2011-03-17 04:00:00,44.2,79.0,1006.8
2011-03-17 05:00:00,42.6,83.0,1007.6
2011-03-17 06:00:00,40.1,89.0,1008.4
2011-03-17 07:00:00,40.8,84.0,1008.9
2011-03-17 08:00:00,43.5,73.0,1009.0
2011-03-17 09:00:00,48.7,59.0,1009.6
2011-03-17 10:00:00,53.4,51.0,1010.0
2011-03-17 11:00:00,56.8,43.0,1009.8
2011-03-17 12:00:00,59.9,38.0,1009.2
2011-03-17 13:00:00,62.2,35.0,1008.4
2011-03-17 14:00:00,64.6,31.0,1007.3
2011-03-17 15:00:00,66.4,32.0,1006.9
2011-03-17 16:00:00,67.5,28.0,1006.1
2011-03-17 17:00:00,68.4,27.0,1005.8
2011-03-17 18:00:00,67.5,30.0,1006.1
2011-03-17 19:00:00,63.0,39.0,1006.2
2011-03-17 20:00:00,58.6,43.0,1006.2
2011-03-17 21:00:00,58.1,44.0,1006.3
2011-03-17 22:00:00,57.0,46.0,1006.1
2011-03-17 23:00:00,55.9,51.0,1005.8
2011-03-18 00:00:00,55.4,51.0,1005.2
2011-03-18 01:00:00,55.6,52.0,1004.4
2011-03-18 02:00:00,55.4,55.0,1003.9
2011-03-18 03:00:00,55.4,56.0,1003.2
2011-03-18 04:00:00,54.0,63.0,1003.4
2011-03-18 05:00:00,52.3,68.0,1003.5
2011-03-18 06:00:00,50.9,72.0,1003.7
2011-03-18 07:00:00,51.8,66.0,1003.8
2011-03-18 08:00:00,55.2,57.0,1004.1
2011-03-18 09:00:00,60.3,48.0,1004.0
2011-03-18 10:00:00,65.1,43.0,1003.7
2011-03-18 11:00:00,70.9,34.0,1003.2
2011-03-18 12:00:00,76.3,30.0,1002.2
2011-03-18 13:00:00,78.6,32.0,1001.2
2011-03-18 14:00:00,80.1,31.0,1000.2
2011-03-18 15:00:00,81.9,29.0,999.5
2011-03-18 16:00:00,82.8,29.0,999.2
2011-03-18 17:00:00,82.8,30.0,999.2
2011-03-18 18:00:00,81.0,33.0,999.3
2011-03-18 19:00:00,77.4,38.0,999.4
2011-03-18 20:00:00,75.2,39.0,999.6
2011-03-18 21:00:00,73.4,39.0,999.9
2011-03-18 22:00:00,72.1,39.0,999.9
2011-03-18 23:00:00,70.9,41.0,1000.2
2011-03-19 00:00:00,69.4,43.0,1000.2
2011-03-19 01:00:00,66.7,50.0,1000.6
2011-03-19 02:00:00,64.0,54.0,1000.9
2011-03-19 03:00:00,64.4,60.0,1000.8
2011-03-19 04:00:00,62.8,64.0,1000.4
2011-03-19 05:00:00,62.4,66.0,1000.9
2011-03-19 06:00:00,62.6,63.0,1002.4
2011-03-19 07:00:00,64.4,62.0,1003.6
2011-03-19 08:00:00,65.5,59.0,1005.0
2011-03-19 09:00:00,66.9,57.0,1005.9
2011-03-19 10:00:00,67.6,48.0,1006.5
2011-03-19 11:00:00,68.4,40.0,1007.2
2011-03-19 12:00:00,69.8,34.0,1007.0
2011-03-19 13:00:00,71.4,34.0,1006.9
2011-03-19 14:00:00,72.5,23.0,1006.5
2011-03-19 15:00:00,72.9,22.0,1006.4
2011-03-19 16:00:00,73.2,23.0,1006.4
2011-03-19 17:00:00,73.2,22.0,1006.6
2011-03-19 18:00:00,71.1,25.0,1007.4
2011-03-19 19:00:00,67.1,31.0,1008.1
2011-03-19 20:00:00,63.7,33.0,1009.3
2011-03-19 21:00:00,62.2,35.0,1009.8
2011-03-19 22:00:00,60.3,36.0,1010.7
2011-03-19 23:00:00,58.8,43.0,1011.4
2011-03-20 00:00:00,56.3,56.0,1012.6
2011-03-20 01:00:00,53.8,61.0,1013.0
2011-03-20 02:00:00,51.4,63.0,1013.4
2011-03-20 03:00:00,49.3,69.0,1013.9
2011-03-20 04:00:00,47.3,71.0,1014.3
2011-03-20 05:00:00,46.2,70.0,1015.2
2011-03-20 06:00:00,45.0,72.0,1016.0
2011-03-20 07:00:00,44.6,71.0,1016.8
2011-03-20 08:00:00,46.4,67.0,1017.1
2011-03-20 09:00:00,48.7,58.0,1017.8
2011-03-20 10:00:00,50.5,52.0,1018.0
2011-03-20 11:00:00,52.7,49.0,1017.7
2011-03-20 12:00:00,54.3,47.0,1017.0
2011-03-20 13:00:00,56.1,43.0,1016.2
2011-03-20 14:00:00,57.0,41.0,1015.6
2011-03-20 15:00:00,57.4,43.0,1015.0
2011-03-20 16:00:00,57.9,41.0,1014.4
2011-03-20 17:00:00,57.7,41.0,1014.3
2011-03-20 18:00:00,56.8,45.0,1013.9
2011-03-20 19:00:00,56.1,46.0,1014.0
2011-03-20 20:00:00,55.8,47.0,1014.3
2011-03-20 21:00:00,55.2,49.0,1014.1
2011-03-20 22:00:00,54.7,49.0,1013.4
2011-03-20 23:00:00,54.5,50.0,1013.3
2011-03-21 00:00:00,53.6,53.0,1012.6
2011-03-21 01:00:00,52.9,55.0,1011.8
2011-03-21 02:00:00,52.2,56.0,1011.4
2011-03-21 03:00:00,51.6,56.0,1010.6
2011-03-21 04:00:00,51.1,58.0,1010.5
2011-03-21 05:00:00,51.1,61.0,1009.8
2011-03-21 06:00:00,51.4,65.0,1010.2
2011-03-21 07:00:00,52.0,66.0,1010.1
2011-03-21 08:00:00,52.5,67.0,1009.8
2011-03-21 09:00:00,55.2,66.0,1009.0
2011-03-21 10:00:00,59.9,63.0,1007.6
2011-03-21 11:00:00,63.1,64.0,1006.7
2011-03-21 12:00:00,66.2,61.0,1005.9
2011-03-21 13:00:00,67.6,56.0,1004.6
2011-03-21 14:00:00,70.9,52.0,1003.2
2011-03-21 15:00:00,72.0,52.0,1001.9
2011-03-21 16:00:00,73.6,48.0,1001.0
2011-03-21 17:00:00,73.8,48.0,1000.3
2011-03-21 18:00:00,73.6,49.0,999.7
2011-03-21 19:00:00,72.0,52.0,1000.0
2011-03-21 20:00:00,70.7,49.0,999.9
2011-03-21 21:00:00,69.6,51.0,999.9
2011-03-21 22:00:00,68.0,54.0,999.5
2011-03-21 23:00:00,66.7,57.0,999.3
2011-03-22 00:00:00,65.7,57.0,998.9
2011-03-22 01:00:00,65.1,59.0,999.0
2011-03-22 02:00:00,63.9,61.0,998.3
2011-03-22 03:00:00,62.8,63.0,997.8
2011-03-22 04:00:00,61.3,66.0,997.7
2011-03-22 05:00:00,59.7,69.0,997.8
2011-03-22 06:00:00,58.8,70.0,998.0
2011-03-22 07:00:00,58.6,66.0,998.5
2011-03-22 08:00:00,61.5,59.0,998.9
2011-03-22 09:00:00,66.4,51.0,998.6
2011-03-22 10:00:00,71.1,45.0,998.0
2011-03-22 11:00:00,76.3,39.0,997.5
2011-03-22 12:00:00,78.4,35.0,996.7
2011-03-22 13:00:00,80.6,31.0,995.9
2011-03-22 14:00:00,81.9,30.0,994.6
2011-03-22 15:00:00,82.0,30.0,994.0
2011-03-22 16:00:00,81.1,30.0,993.5
2011-03-22 17:00:00,80.4,34.0,993.4
2011-03-22 18:00:00,78.3,34.0,993.6
2011-03-22 19:00:00,75.0,38.0,993.8
2011-03-22 20:00:00,71.6,43.0,994.3
2011-03-22 21:00:00,70.7,43.0,994.3
2011-03-22 22:00:00,70.2,46.0,993.9
2011-03-22 23:00:00,68.4,55.0,993.4
2011-03-23 00:00:00,64.2,70.0,993.5
2011-03-23 01:00:00,60.3,76.0,993.1
2011-03-23 02:00:00,57.0,80.0,992.2
2011-03-23 03:00:00,55.4,83.0,991.7
2011-03-23 04:00:00,54.0,85.0,991.6
2011-03-23 05:00:00,52.5,87.0,991.3
2011-03-23 06:00:00,50.7,92.0,991.6
2011-03-23 07:00:00,50.0,89.0,991.8
2011-03-23 08:00:00,52.0,80.0,991.6
2011-03-23 09:00:00,54.5,71.0,991.3
2011-03-23 10:00:00,59.5,63.0,990.4
2011-03-23 11:00:00,66.7,47.0,988.5
2011-03-23 12:00:00,74.3,35.0,988.1
2011-03-23 13:00:00,78.1,34.0,986.6
2011-03-23 14:00:00,78.4,29.0,984.8
2011-03-23 15:00:00,79.3,29.0,984.3
2011-03-23 16:00:00,81.0,28.0,982.9
2011-03-23 17:00:00,81.0,27.0,981.2
2011-03-23 18:00:00,79.7,34.0,981.8
2011-03-23 19:00:00,77.0,39.0,981.9
2011-03-23 20:00:00,68.0,75.0,983.7
2011-03-23 21:00:00,61.9,80.0,982.9
2011-03-23 22:00:00,60.8,82.0,982.8
2011-03-23 23:00:00,60.3,86.0,984.7
2011-03-24 00:00:00,55.8,90.0,984.9
2011-03-24 01:00:00,54.5,92.0,983.2
2011-03-24 02:00:00,55.0,87.0,982.2
2011-03-24 03:00:00,55.0,89.0,983.2
2011-03-24 04:00:00,54.3,92.0,983.3
2011-03-24 05:00:00,54.0,89.0,984.3
2011-03-24 06:00:00,52.5,92.0,984.9
2011-03-24 07:00:00,52.2,84.0,985.5
2011-03-24 08:00:00,55.9,67.0,986.4
2011-03-24 09:00:00,58.5,57.0,987.2
2011-03-24 10:00:00,60.3,47.0,988.2
2011-03-24 11:00:00,61.9,40.0,988.9
2011-03-24 12:00:00,63.5,42.0,989.0
2011-03-24 13:00:00,64.6,38.0,989.1
2011-03-24 14:00:00,65.3,35.0,989.2
2011-03-24 15:00:00,64.9,38.0,989.5
2011-03-24 16:00:00,63.5,40.0,990.1
2011-03-24 17:00:00,61.7,40.0,991.4
2011-03-24 18:00:00,59.9,42.0,992.7
2011-03-24 19:00:00,58.1,42.0,993.7
2011-03-24 20:00:00,55.6,47.0,994.9
2011-03-24 21:00:00,53.2,48.0,995.9
2011-03-24 22:00:00,52.7,46.0,996.3
2011-03-24 23:00:00,51.8,48.0,997.1
2011-03-25 00:00:00,50.2,50.0,997.6
2011-03-25 01:00:00,48.0,49.0,997.6
2011-03-25 02:00:00,46.0,52.0,998.1
2011-03-25 03:00:00,44.2,57.0,997.9
2011-03-25 04:00:00,42.3,62.0,997.8
2011-03-25 05:00:00,41.9,64.0,998.0
2011-03-25 06:00:00,42.6,67.0,998.8
2011-03-25 07:00:00,43.2,66.0,1000.7
2011-03-25 08:00:00,42.4,75.0,1001.0
2011-03-25 09:00:00,42.8,70.0,1000.2
2011-03-25 10:00:00,43.2,70.0,999.7
2011-03-25 11:00:00,44.6,66.0,999.9
2011-03-25 12:00:00,46.8,65.0,998.7
2011-03-25 13:00:00,49.3,55.0,997.8
2011-03-25 14:00:00,50.0,58.0,997.1
2011-03-25 15:00:00,51.3,53.0,996.8
2011-03-25 16:00:00,54.9,51.0,996.0
2011-03-25 17:00:00,56.1,50.0,995.9
2011-03-25 18:00:00,55.4,52.0,995.9
2011-03-25 19:00:00,53.8,61.0,996.0
2011-03-25 20:00:00,51.6,71.0,996.7
2011-03-25 21:00:00,48.6,79.0,997.1
2011-03-25 22:00:00,48.0,73.0,996.7
2011-03-25 23:00:00,49.1,75.0,996.8
2011-03-26 00:00:00,48.4,76.0,996.9
2011-03-26 01:00:00,48.6,71.0,996.8
2011-03-26 02:00:00,48.0,61.0,996.8
2011-03-26 03:00:00,47.5,57.0,996.8
2011-03-26 04:00:00,46.9,56.0,997.4
2011-03-26 05:00:00,46.6,57.0,997.8
2011-03-26 06:00:00,45.9,60.0,998.3
2011-03-26 07:00:00,45.3,64.0,998.6
2011-03-26 08:00:00,45.0,62.0,998.9
2011-03-26 09:00:00,45.5,59.0,999.3
2011-03-26 10:00:00,45.7,61.0,999.5
2011-03-26 11:00:00,46.6,62.0,999.2
2011-03-26 12:00:00,46.8,64.0,998.5
2011-03-26 13:00:00,45.9,65.0,998.3
2011-03-26 14:00:00,45.5,67.0,997.3
2011-03-26 15:00:00,45.0,74.0,996.8
2011-03-26 16:00:00,44.1,78.0,996.6
2011-03-26 17:00:00,42.4,86.0,996.8
2011-03-26 18:00:00,41.0,89.0,996.6
2011-03-26 19:00:00,39.7,89.0,997.1
2011-03-26 20:00:00,39.2,92.0,996.7
2011-03-26 21:00:00,38.5,92.0,996.5
2011-03-26 22:00:00,38.1,92.0,995.8
2011-03-26 23:00:00,38.3,93.0,995.9
2011-03-27 00:00:00,38.5,93.0,995.3
2011-03-27 01:00:00,38.5,91.0,994.1
2011-03-27 02:00:00,37.9,92.0,994.0
2011-03-27 03:00:00,37.6,91.0,993.4
2011-03-27 04:00:00,36.9,92.0,993.0
2011-03-27 05:00:00,36.5,93.0,994.6
2011-03-27 06:00:00,36.5,92.0,995.4
2011-03-27 07:00:00,36.3,92.0,995.7
2011-03-27 08:00:00,36.1,89.0,996.7
2011-03-27 09:00:00,36.5,89.0,997.4
2011-03-27 10:00:00,36.7,88.0,997.8
2011-03-27 11:00:00,37.2,87.0,997.9
2011-03-27 12:00:00,37.2,85.0,997.9
2011-03-27 13:00:00,37.4,87.0,998.0
2011-03-27 14:00:00,37.2,81.0,997.8
2011-03-27 15:00:00,38.1,82.0,998.0
2011-03-27 16:00:00,38.5,81.0,998.3
2011-03-27 17:00:00,38.7,81.0,998.7
2011-03-27 18:00:00,39.0,81.0,998.9
2011-03-27 19:00:00,38.8,80.0,999.5
2011-03-27 20:00:00,38.7,80.0,1000.5
2011-03-27 21:00:00,38.5,79.0,1001.4
2011-03-27 22:00:00,38.3,78.0,1001.9
2011-03-27 23:00:00,37.9,80.0,1001.6
2011-03-28 00:00:00,35.8,87.0,1001.4
2011-03-28 01:00:00,33.8,90.0,1000.3
2011-03-28 02:00:00,32.5,91.0,1000.0
2011-03-28 03:00:00,31.5,92.0,1000.3
2011-03-28 04:00:00,31.8,91.0,999.6
2011-03-28 05:00:00,33.1,89.0,999.9
2011-03-28 06:00:00,34.3,89.0,1000.4
2011-03-28 07:00:00,35.2,89.0,1000.3
2011-03-28 08:00:00,36.5,86.0,1001.3
2011-03-28 09:00:00,36.5,88.0,1001.3
2011-03-28 10:00:00,36.9,80.0,1002.2
2011-03-28 11:00:00,37.8,76.0,1002.7
2011-03-28 12:00:00,39.2,68.0,1002.1
2011-03-28 13:00:00,41.0,69.0,1000.7
2011-03-28 14:00:00,43.0,66.0,1000.3
2011-03-28 15:00:00,45.3,57.0,999.8
2011-03-28 16:00:00,46.9,55.0,999.9
2011-03-28 17:00:00,47.3,57.0,1000.1
2011-03-28 18:00:00,45.7,58.0,1000.7
2011-03-28 19:00:00,43.5,70.0,1000.9
2011-03-28 20:00:00,39.9,82.0,1001.8
2011-03-28 21:00:00,37.6,86.0,1002.2
2011-03-28 22:00:00,36.0,89.0,1002.4
2011-03-28 23:00:00,36.7,87.0,1002.7
2011-03-29 00:00:00,35.2,88.0,1002.6
2011-03-29 01:00:00,35.1,90.0,1002.4
2011-03-29 02:00:00,34.3,90.0,1002.6
2011-03-29 03:00:00,33.6,89.0,1002.2
2011-03-29 04:00:00,32.2,90.0,1002.5
2011-03-29 05:00:00,31.8,90.0,1003.4
2011-03-29 06:00:00,31.8,91.0,1004.1
2011-03-29 07:00:00,32.0,89.0,1005.7
2011-03-29 08:00:00,36.0,84.0,1006.1
2011-03-29 09:00:00,41.9,74.0,1006.3
2011-03-29 10:00:00,45.9,62.0,1005.9
2011-03-29 11:00:00,50.4,54.0,1006.0
2011-03-29 12:00:00,53.2,50.0,1005.3
2011-03-29 13:00:00,55.8,47.0,1004.7
2011-03-29 14:00:00,57.4,37.0,1003.7
2011-03-29 15:00:00,58.8,38.0,1003.1
2011-03-29 16:00:00,60.3,34.0,1002.4
2011-03-29 17:00:00,61.0,36.0,1002.5
2011-03-29 18:00:00,60.4,39.0,1002.9
2011-03-29 19:00:00,56.7,47.0,1003.3
2011-03-29 20:00:00,52.9,52.0,1003.2
2011-03-29 21:00:00,50.7,58.0,1003.4
2011-03-29 22:00:00,47.7,66.0,1003.2
2011-03-29 23:00:00,46.6,60.0,1003.9
2011-03-30 00:00:00,47.8,63.0,1003.5
2011-03-30 01:00:00,46.2,68.0,1003.5
2011-03-30 02:00:00,44.4,73.0,1002.2
2011-03-30 03:00:00,43.2,75.0,1001.6
2011-03-30 04:00:00,44.1,72.0,1001.4
2011-03-30 05:00:00,45.3,66.0,1000.9
2011-03-30 06:00:00,45.3,71.0,1001.3
2011-03-30 07:00:00,44.1,76.0,1001.2
2011-03-30 08:00:00,44.8,81.0,1001.4
2011-03-30 09:00:00,43.7,90.0,1001.7
2011-03-30 10:00:00,42.4,93.0,1000.6
2011-03-30 11:00:00,42.3,94.0,999.1
2011-03-30 12:00:00,43.0,94.0,997.5
2011-03-30 13:00:00,44.1,94.0,996.4
2011-03-30 14:00:00,46.2,87.0,993.7
2011-03-30 15:00:00,45.9,87.0,995.3
2011-03-30 16:00:00,45.7,89.0,993.7
2011-03-30 17:00:00,45.5,89.0,992.8
2011-03-30 18:00:00,45.3,90.0,992.1
2011-03-30 19:00:00,44.8,92.0,992.0
2011-03-30 20:00:00,43.5,94.0,992.7
2011-03-30 21:00:00,40.8,95.0,992.7
2011-03-30 22:00:00,40.3,95.0,992.6
2011-03-30 23:00:00,40.1,95.0,992.4
2011-03-31 00:00:00,40.1,95.0,992.3
2011-03-31 01:00:00,40.3,94.0,991.9
2011-03-31 02:00:00,40.1,94.0,990.8
2011-03-31 03:00:00,40.1,93.0,990.5
2011-03-31 04:00:00,40.1,94.0,990.7
2011-03-31 05:00:00,40.1,94.0,990.9
2011-03-31 06:00:00,40.1,94.0,990.9
2011-03-31 07:00:00,40.1,94.0,990.9
2011-03-31 08:00:00,40.6,94.0,991.4
2011-03-31 09:00:00,41.0,94.0,992.0
2011-03-31 10:00:00,41.5,93.0,992.1
2011-03-31 11:00:00,42.8,89.0,991.3
2011-03-31 12:00:00,45.1,84.0,990.2
2011-03-31 13:00:00,46.6,83.0,988.9
2011-03-31 14:00:00,46.2,91.0,986.7
2011-03-31 15:00:00,46.4,89.0,986.9
2011-03-31 16:00:00,46.9,91.0,986.1
2011-03-31 17:00:00,46.9,91.0,986.0
2011-03-31 18:00:00,46.8,92.0,986.0
2011-03-31 19:00:00,46.4,93.0,985.4
2011-03-31 20:00:00,46.0,93.0,985.3
2011-03-31 21:00:00,45.7,94.0,986.1
2011-03-31 22:00:00,45.3,95.0,985.8
2011-03-31 23:00:00,44.4,95.0,984.8
2011-04-01 00:00:00,43.7,95.0,984.6
2011-04-01 01:00:00,43.5,94.0,984.5
2011-04-01 02:00:00,43.5,93.0,984.1
2011-04-01 03:00:00,43.5,93.0,984.1
2011-04-01 04:00:00,43.3,90.0,984.0
2011-04-01 05:00:00,42.8,82.0,984.6
2011-04-01 06:00:00,41.0,77.0,985.4
2011-04-01 07:00:00,40.1,80.0,986.2
2011-04-01 08:00:00,40.8,72.0,986.9
2011-04-01 09:00:00,43.0,66.0,986.9
2011-04-01 10:00:00,44.8,57.0,987.3
2011-04-01 11:00:00,46.2,56.0,987.4
2011-04-01 12:00:00,47.1,51.0,987.2
2011-04-01 13:00:00,47.8,50.0,987.3
2011-04-01 14:00:00,49.6,38.0,987.1
2011-04-01 15:00:00,51.3,39.0,986.9
2011-04-01 16:00:00,52.3,37.0,987.8
2011-04-01 17:00:00,51.1,36.0,988.7
